"subject","trial","dots_left","dots_right","correct","rt","confidence"
40,71,56,50,TRUE,837,6
40,72,50,54,FALSE,1086,5
40,73,50,56,TRUE,1125,5
40,74,50,56,TRUE,1062,4
40,75,50,54,FALSE,1109,4
40,76,50,56,TRUE,1272,4
40,77,50,56,TRUE,2830,4
40,78,54,50,TRUE,920,6
40,79,50,54,FALSE,923,6
40,80,50,56,TRUE,993,6
40,81,56,50,FALSE,1525,6
40,82,50,58,TRUE,1400,6
40,83,58,50,TRUE,806,6
40,84,50,56,FALSE,1352,5
40,85,50,58,TRUE,1158,6
40,86,58,50,FALSE,996,6
40,87,60,50,TRUE,609,6
40,88,50,60,TRUE,532,6
40,89,50,58,FALSE,1477,5
40,90,60,50,TRUE,785,5
40,91,50,60,TRUE,1942,5
40,92,58,50,TRUE,1096,5
40,93,50,58,TRUE,821,5
40,94,56,50,FALSE,815,5
40,95,50,58,TRUE,810,5
40,96,50,58,TRUE,785,5
40,97,56,50,TRUE,891,5
40,98,50,56,FALSE,984,5
40,99,58,50,FALSE,930,5
40,100,60,50,FALSE,684,5
40,101,62,50,FALSE,924,5
40,102,64,50,TRUE,973,5
40,103,50,64,TRUE,823,5
40,104,50,62,TRUE,859,5
40,105,62,50,FALSE,1714,5
40,106,64,50,FALSE,897,5
40,107,50,66,TRUE,1185,4
40,108,66,50,FALSE,1105,4
40,109,68,50,TRUE,1695,4
40,110,68,50,TRUE,824,5
40,111,66,50,TRUE,998,5
40,112,50,66,TRUE,1243,6
40,113,50,64,TRUE,844,6
40,114,50,64,TRUE,777,5
40,115,50,62,TRUE,936,5
40,116,62,50,TRUE,736,4
40,117,60,50,FALSE,1565,6
40,118,50,62,TRUE,737,6
40,119,62,50,TRUE,818,6
40,120,60,50,FALSE,1374,6
41,1,50,70,TRUE,6166,2
41,2,70,50,TRUE,3139,2
41,3,68,50,TRUE,1821,6
41,4,50,68,TRUE,2082,3
41,5,50,66,TRUE,1575,3
41,6,66,50,TRUE,7098,1
41,7,50,64,TRUE,1333,2
41,8,50,64,TRUE,3473,2
41,9,50,62,TRUE,1760,2
41,10,50,62,FALSE,4127,1
41,11,64,50,TRUE,1409,4
41,12,50,64,TRUE,1913,3
41,13,62,50,TRUE,1786,2
41,14,50,62,TRUE,7401,1
41,15,60,50,TRUE,2490,3
41,16,50,60,TRUE,2634,2
41,17,50,58,TRUE,5000,1
41,18,58,50,TRUE,2097,2
41,19,56,50,TRUE,1184,2
41,20,50,56,TRUE,1659,2
41,21,54,50,FALSE,3453,2
41,22,56,50,TRUE,1860,3
41,23,56,50,TRUE,2367,2
41,24,54,50,FALSE,3298,2
41,25,56,50,TRUE,2430,2
41,26,50,56,FALSE,1653,2
41,27,58,50,FALSE,5082,2
41,28,60,50,FALSE,1564,1
41,29,50,62,TRUE,1260,4
41,30,62,50,TRUE,1770,3
41,31,50,60,TRUE,993,5
41,32,50,60,TRUE,1318,6
41,33,50,58,TRUE,1085,4
41,34,58,50,FALSE,5284,2
41,35,50,60,TRUE,1094,5
41,36,50,60,TRUE,2430,3
41,37,50,58,TRUE,1409,3
41,38,50,58,TRUE,1143,5
41,39,56,50,TRUE,4323,2
41,40,50,56,TRUE,6323,2
41,41,50,54,TRUE,1356,2
41,42,50,54,TRUE,3005,2
41,43,50,52,FALSE,1762,2
41,44,50,54,TRUE,2518,2
41,45,50,54,TRUE,4408,1
41,46,52,50,TRUE,3088,1
41,47,50,52,TRUE,1382,2
41,48,50,52,TRUE,3043,2
41,49,52,50,TRUE,1319,2
41,50,50,52,FALSE,2824,1
41,51,50,54,TRUE,1229,3
41,52,54,50,TRUE,3080,2
41,53,50,52,TRUE,1370,2
41,54,50,52,TRUE,1005,2
41,55,52,50,TRUE,1392,5
41,56,52,50,FALSE,5936,2
41,57,54,50,FALSE,3964,1
41,58,56,50,TRUE,1223,4
41,59,56,50,TRUE,1957,3
41,60,54,50,TRUE,4622,1
41,61,54,50,TRUE,5982,1
41,62,52,50,FALSE,1329,3
41,63,54,50,FALSE,1523,2
41,64,50,56,TRUE,1063,3
41,65,56,50,TRUE,1739,2
41,66,54,50,FALSE,1306,2
41,67,50,56,TRUE,1194,2
41,68,56,50,TRUE,1253,1
41,69,50,54,TRUE,1088,1
41,70,50,54,TRUE,3316,2
41,71,50,52,FALSE,1191,2
41,72,50,54,TRUE,1396,1
41,73,54,50,TRUE,2641,1
41,74,50,52,FALSE,1261,1
41,75,54,50,TRUE,1315,3
41,76,54,50,TRUE,2963,1
41,77,52,50,TRUE,1755,1
41,78,52,50,FALSE,1463,2
41,79,54,50,FALSE,7321,1
41,80,56,50,TRUE,1454,3
41,81,56,50,TRUE,1924,2
41,82,50,54,TRUE,1733,2
41,83,54,50,TRUE,2588,1
41,84,50,52,TRUE,1124,2
41,85,52,50,TRUE,1565,1
41,86,50,52,TRUE,1071,2
41,87,50,52,TRUE,1615,1
41,88,52,50,TRUE,1531,1
41,89,52,50,FALSE,5197,1
41,90,54,50,TRUE,1156,2
41,91,54,50,TRUE,1357,2
41,92,50,52,FALSE,1194,1
41,93,54,50,FALSE,1494,1
41,94,50,56,TRUE,2680,3
41,95,56,50,TRUE,1301,4
41,96,50,54,TRUE,990,4
41,97,50,54,TRUE,1386,3
41,98,52,50,TRUE,1215,5
41,99,52,50,FALSE,1436,3
41,100,54,50,TRUE,1048,6
41,101,50,54,TRUE,1162,5
41,102,50,52,TRUE,1512,2
41,103,52,50,TRUE,2626,2
41,104,50,52,TRUE,927,4
41,105,52,50,FALSE,949,3
41,106,54,50,TRUE,1171,2
41,107,54,50,TRUE,3015,1
41,108,52,50,FALSE,1748,1
41,109,54,50,FALSE,9444,1
41,110,50,56,TRUE,1021,2
41,111,50,56,TRUE,904,2
41,112,54,50,TRUE,1052,2
41,113,50,54,TRUE,918,3
41,114,50,52,TRUE,1407,1
41,115,52,50,TRUE,1789,2
41,116,52,50,FALSE,2701,2
41,117,54,50,TRUE,1046,3
41,118,50,54,TRUE,983,3
41,119,50,52,TRUE,1410,2
41,120,50,52,FALSE,1081,3
42,1,70,50,TRUE,6349,6
42,2,50,70,TRUE,2462,6
42,3,50,68,TRUE,2190,6
42,4,68,50,TRUE,4206,6
42,5,66,50,TRUE,4812,3
42,6,66,50,FALSE,2629,3
42,7,68,50,TRUE,10456,1
42,8,68,50,FALSE,3516,3
42,9,70,50,TRUE,1123,4
42,10,70,50,TRUE,1228,4
42,11,68,50,TRUE,1712,4
42,12,50,68,TRUE,837,6
42,13,50,66,TRUE,973,6
42,14,66,50,TRUE,3509,3
42,15,50,64,TRUE,1165,6
42,16,50,64,TRUE,922,6
42,17,50,62,TRUE,1046,6
42,18,50,62,TRUE,1459,6
42,19,50,60,TRUE,1387,6
42,20,60,50,TRUE,6641,4
42,21,58,50,TRUE,1315,4
42,22,58,50,FALSE,1143,5
42,23,60,50,TRUE,1031,6
42,24,50,60,TRUE,941,6
42,25,58,50,FALSE,2387,4
42,26,60,50,TRUE,1313,6
42,27,50,60,TRUE,1133,6
42,28,58,50,FALSE,1744,6
42,29,50,60,TRUE,1343,6
42,30,60,50,FALSE,3972,1
42,31,62,50,FALSE,1398,6
42,32,64,50,TRUE,3613,3
42,33,50,64,TRUE,1265,6
42,34,50,62,TRUE,1098,6
42,35,62,50,FALSE,2095,6
42,36,50,64,TRUE,1090,6
42,37,64,50,TRUE,2401,1
42,38,50,62,TRUE,933,6
42,39,62,50,TRUE,1760,1
42,40,60,50,FALSE,1814,2
42,41,50,62,TRUE,1131,2
42,42,62,50,TRUE,1332,3
42,43,60,50,FALSE,1982,2
42,44,62,50,FALSE,1847,1
42,45,50,64,TRUE,1161,3
42,46,50,64,TRUE,1109,6
42,47,50,62,TRUE,1141,6
42,48,62,50,FALSE,3942,3
42,49,64,50,TRUE,2672,2
42,50,50,64,TRUE,1145,6
42,51,62,50,TRUE,3815,1
42,52,62,50,TRUE,1609,2
42,53,60,50,FALSE,1118,2
42,54,62,50,TRUE,1375,2
42,55,50,62,TRUE,1329,3
42,56,50,60,TRUE,1194,4
42,57,50,60,TRUE,1012,4
42,58,50,58,TRUE,1314,3
42,59,50,58,TRUE,1154,3
42,60,56,50,TRUE,1507,3
42,61,50,56,TRUE,4339,3
42,62,50,54,TRUE,1154,3
42,63,50,54,TRUE,934,3
42,64,50,52,TRUE,2031,1
42,65,52,50,FALSE,789,2
42,66,54,50,FALSE,864,3
42,67,50,56,TRUE,811,3
42,68,50,56,TRUE,905,3
42,69,54,50,FALSE,1525,2
42,70,56,50,TRUE,1284,3
42,71,50,56,TRUE,1922,1
42,72,50,54,TRUE,2091,1
42,73,54,50,FALSE,1144,1
42,74,50,56,TRUE,1445,1
42,75,56,50,TRUE,1315,3
42,76,54,50,TRUE,3132,1
42,77,50,54,TRUE,1009,2
42,78,50,52,TRUE,1334,2
42,79,50,52,TRUE,954,2
42,80,50,52,TRUE,1033,2
42,81,52,50,FALSE,1931,3
42,82,54,50,FALSE,1087,3
42,83,56,50,FALSE,2404,4
42,84,58,50,TRUE,1202,4
42,85,50,58,TRUE,1108,4
42,86,50,56,TRUE,3320,4
42,87,56,50,FALSE,1071,4
42,88,58,50,FALSE,1913,2
42,89,60,50,FALSE,1126,3
42,90,50,62,TRUE,909,3
42,91,62,50,FALSE,2431,1
42,92,64,50,FALSE,1030,3
42,93,50,66,TRUE,1307,4
42,94,50,66,TRUE,1032,4
42,95,64,50,FALSE,1562,2
42,96,66,50,FALSE,1315,4
42,97,50,68,TRUE,914,4
42,98,68,50,TRUE,814,4
42,99,66,50,TRUE,1444,4
42,100,50,66,TRUE,632,5
42,101,64,50,FALSE,2071,5
42,102,66,50,FALSE,1081,5
42,103,68,50,FALSE,2653,5
42,104,50,70,TRUE,753,5
42,105,70,50,FALSE,1088,5
42,106,50,72,TRUE,847,5
42,107,72,50,TRUE,1390,5
42,108,50,70,TRUE,834,6
42,109,50,70,TRUE,847,6
42,110,50,68,TRUE,725,6
42,111,50,68,TRUE,2347,6
42,112,50,66,TRUE,769,6
42,113,66,50,TRUE,880,6
42,114,50,64,TRUE,831,6
42,115,64,50,FALSE,1524,6
42,116,50,66,TRUE,845,6
42,117,50,66,TRUE,954,6
42,118,64,50,TRUE,1078,6
42,119,50,64,TRUE,880,6
42,120,62,50,TRUE,893,6
43,1,70,50,TRUE,2795.89499999929,1
43,2,70,50,TRUE,2066.23500000205,1
43,3,68,50,TRUE,2680.95500000345,2
43,4,68,50,FALSE,3482.53499999919,2
43,5,70,50,TRUE,2201.55499999964,3
43,6,50,70,TRUE,1324.05999999901,6
43,7,50,68,TRUE,1269.62999999887,4
43,8,50,68,TRUE,1003.52999999814,5
43,9,66,50,TRUE,1347.6699999992,2
43,10,50,66,TRUE,1075.00000000073,4
43,11,64,50,FALSE,2423.01500000031,1
43,12,50,66,TRUE,1029.38500000164,4
43,13,66,50,TRUE,2416.83499999999,4
43,14,50,64,TRUE,974.075000001903,5
43,15,64,50,TRUE,1355.78499999974,2
43,16,62,50,FALSE,1313.6749999976,4
43,17,64,50,TRUE,1288.7750000009,4
43,18,64,50,FALSE,1571.43999999971,3
43,19,66,50,TRUE,1128.18999999945,4
43,20,50,66,TRUE,820.334999996703,6
43,21,50,64,TRUE,761.555000000953,6
43,22,50,64,TRUE,1021.09999999811,4
43,23,50,62,TRUE,879.684999999881,5
43,24,50,62,TRUE,937.344999998459,6
43,25,60,50,TRUE,1085.47499999986,6
43,26,50,60,TRUE,760.849999998754,3
43,27,58,50,TRUE,1016.86500000142,4
43,28,50,58,TRUE,738.380000002508,2
43,29,56,50,FALSE,858.140000000276,2
43,30,58,50,FALSE,834.69999999943,3
43,31,60,50,TRUE,1515.77000000179,3
43,32,50,60,TRUE,901.429999998072,4
43,33,50,58,TRUE,725.720000002184,4
43,34,50,58,TRUE,1044.98500000045,3
43,35,56,50,TRUE,1077.74500000232,2
43,36,56,50,FALSE,754.039999999804,2
43,37,58,50,TRUE,971.620000000257,2
43,38,50,58,FALSE,1094.66999999859,1
43,39,50,60,TRUE,1022.76999999958,1
43,40,60,50,FALSE,1077.92999999947,1
43,41,62,50,FALSE,1016.96000000084,1
43,42,50,64,TRUE,908.110000000306,1
43,43,50,64,TRUE,918.310000000929,2
43,44,50,62,TRUE,1366.16499999946,2
43,45,50,62,TRUE,714.939999998023,3
43,46,50,60,TRUE,1119.3400000011,3
43,47,60,50,TRUE,1165.90999999971,2
43,48,58,50,TRUE,1271.2649999994,2
43,49,58,50,FALSE,1523.09500000047,2
43,50,60,50,FALSE,1157.14500000104,2
43,51,50,62,TRUE,956.79999999993,4
43,52,50,62,TRUE,836.345000003348,4
43,53,60,50,FALSE,1118.16499999986,3
43,54,62,50,TRUE,1155.80000000045,4
43,55,62,50,TRUE,1078.29499999934,2
43,56,50,60,TRUE,903.69500000088,4
43,57,50,60,TRUE,958.120000002964,4
43,58,58,50,TRUE,1905.15500000038,1
43,59,58,50,TRUE,1120.16500000027,1
43,60,50,56,TRUE,789.864999998827,2
43,61,50,56,TRUE,844.479999999749,4
43,62,54,50,FALSE,840.010000003531,3
43,63,50,56,TRUE,742.425000000367,3
43,64,50,56,TRUE,805.780000002414,2
43,65,54,50,TRUE,952.610000000277,3
43,66,50,54,TRUE,918.109999998705,3
43,67,50,52,TRUE,807.88499999835,3
43,68,50,52,TRUE,800.685000001977,3
43,69,52,50,TRUE,1719.79999999894,2
43,70,52,50,FALSE,864.259999998467,2
43,71,50,54,TRUE,678.845000002184,2
43,72,54,50,TRUE,960.220000000845,4
43,73,52,50,FALSE,1427.32500000056,2
43,74,50,54,TRUE,1305.77500000072,2
43,75,50,54,FALSE,967.075000000477,3
43,76,56,50,TRUE,886.189999997441,4
43,77,50,56,FALSE,1043.87499999939,4
43,78,58,50,TRUE,691.209999997227,5
43,79,58,50,TRUE,791.000000001077,6
43,80,56,50,TRUE,1189.0650000023,4
43,81,50,56,FALSE,856.364999999641,4
43,82,58,50,TRUE,1056.92500000077,3
43,83,58,50,TRUE,1807.03500000163,1
43,84,50,56,TRUE,879.449999996723,2
43,85,50,56,TRUE,1500.00999999975,2
43,86,50,54,FALSE,1021.01499999844,2
43,87,50,56,FALSE,989.760000000388,1
43,88,50,58,FALSE,1505.86499999918,1
43,89,50,60,TRUE,959.464999999967,2
43,90,50,60,TRUE,994.810000000172,2
43,91,58,50,TRUE,819.439999999246,1
43,92,50,58,TRUE,919.440000001516,2
43,93,56,50,TRUE,830.415000000386,1
43,94,56,50,FALSE,538.219999998575,1
43,95,50,58,FALSE,1031.9999999993,2
43,96,50,60,TRUE,941.305000000284,2
43,97,60,50,FALSE,796.415000000736,2
43,98,50,62,FALSE,1281.54500000167,2
43,99,64,50,FALSE,947.670000001381,2
43,100,66,50,TRUE,1039.24000000191,2
43,101,50,66,TRUE,630.470000000088,2
43,102,64,50,TRUE,706.010000001756,3
43,103,64,50,TRUE,799.554999997781,3
43,104,50,62,TRUE,730.330000002112,3
43,105,62,50,TRUE,724.845000000671,3
43,106,60,50,TRUE,1217.90999999933,4
43,107,60,50,TRUE,841.324999997625,4
43,108,58,50,FALSE,1065.28500000061,2
43,109,60,50,FALSE,925.745000000461,2
43,110,62,50,FALSE,923.464999999851,2
43,111,64,50,TRUE,741.340000000433,3
43,112,64,50,TRUE,738.639999999548,3
43,113,50,62,FALSE,1246.4300000029,3
43,114,50,64,TRUE,890.050000001793,5
43,115,50,64,TRUE,737.779999999446,6
43,116,50,62,TRUE,1065.47499999945,3
43,117,62,50,FALSE,815.105000001495,3
43,118,64,50,FALSE,787.11999999726,3
43,119,66,50,FALSE,676.009999999194,3
43,120,68,50,TRUE,764.565000001341,2
44,1,70,50,TRUE,1835,3
44,2,70,50,TRUE,1482,3
44,3,68,50,TRUE,643,3
44,4,68,50,TRUE,966,3
44,5,66,50,TRUE,1060,3
44,6,66,50,TRUE,1483,3
44,7,50,64,TRUE,992,4
44,8,64,50,FALSE,2214,5
44,9,50,66,TRUE,817,4
44,10,50,66,TRUE,885,5
44,11,50,64,TRUE,602,5
44,12,64,50,TRUE,994,4
44,13,62,50,TRUE,842,4
44,14,62,50,TRUE,873,5
44,15,50,60,TRUE,866,6
44,16,60,50,TRUE,1293,5
44,17,50,58,TRUE,688,4
44,18,50,58,TRUE,619,5
44,19,56,50,FALSE,833,4
44,20,50,58,TRUE,798,4
44,21,50,58,TRUE,1306,4
44,22,56,50,FALSE,1430,3
44,23,50,58,TRUE,1672,3
44,24,58,50,TRUE,964,3
44,25,56,50,TRUE,649,2
44,26,56,50,TRUE,995,3
44,27,54,50,FALSE,2236,3
44,28,56,50,TRUE,890,3
44,29,56,50,FALSE,1601,3
44,30,58,50,TRUE,1361,3
44,31,50,58,TRUE,1036,3
44,32,50,56,TRUE,1021,3
44,33,56,50,TRUE,1257,3
44,34,54,50,TRUE,944,4
44,35,54,50,TRUE,1165,4
44,36,50,52,TRUE,661,4
44,37,50,52,TRUE,1284,3
44,38,52,50,FALSE,789,4
44,39,54,50,FALSE,947,4
44,40,50,56,TRUE,1011,4
44,41,50,56,TRUE,834,4
44,42,54,50,TRUE,2474,3
44,43,54,50,FALSE,1361,5
44,44,50,56,TRUE,722,4
44,45,50,56,TRUE,937,4
44,46,50,54,TRUE,904,4
44,47,54,50,TRUE,961,4
44,48,50,52,TRUE,791,5
44,49,52,50,FALSE,1530,4
44,50,50,54,TRUE,1142,4
44,51,50,54,TRUE,833,4
44,52,52,50,FALSE,783,3
44,53,50,54,TRUE,963,4
44,54,50,54,TRUE,1231,2
44,55,52,50,TRUE,888,4
44,56,52,50,TRUE,2178,3
44,57,50,52,TRUE,896,4
44,58,50,52,TRUE,933,4
44,59,50,52,TRUE,849,4
44,60,50,52,TRUE,1595,2
44,61,50,52,TRUE,791,2
44,62,52,50,FALSE,818,2
44,63,50,54,TRUE,758,4
44,64,50,54,TRUE,934,4
44,65,52,50,FALSE,2294,4
44,66,54,50,FALSE,751,2
44,67,56,50,FALSE,885,1
44,68,50,58,TRUE,1128,4
44,69,58,50,TRUE,848,3
44,70,50,56,TRUE,679,5
44,71,50,56,TRUE,916,5
44,72,50,54,TRUE,648,3
44,73,54,50,TRUE,1777,3
44,74,50,52,TRUE,1952,4
44,75,50,52,FALSE,865,3
44,76,54,50,TRUE,920,5
44,77,54,50,FALSE,777,4
44,78,50,56,FALSE,704,2
44,79,58,50,TRUE,1149,3
44,80,50,58,TRUE,801,4
44,81,50,56,TRUE,616,4
44,82,56,50,TRUE,1014,4
44,83,54,50,TRUE,3058,1
44,84,50,54,FALSE,753,4
44,85,56,50,FALSE,1082,3
44,86,58,50,FALSE,1064,2
44,87,60,50,TRUE,1046,3
44,88,60,50,TRUE,946,3
44,89,58,50,TRUE,838,4
44,90,58,50,TRUE,1368,4
44,91,50,56,TRUE,711,5
44,92,50,56,TRUE,1044,3
44,93,50,54,TRUE,622,4
44,94,50,54,TRUE,599,4
44,95,50,52,FALSE,650,3
44,96,54,50,FALSE,757,5
44,97,56,50,TRUE,647,4
44,98,56,50,FALSE,635,4
44,99,50,58,TRUE,701,5
44,100,58,50,FALSE,1308,3
44,101,60,50,TRUE,731,4
44,102,50,60,TRUE,745,5
44,103,58,50,FALSE,815,4
44,104,50,60,TRUE,595,5
44,105,50,60,TRUE,1494,5
44,106,50,58,TRUE,804,5
44,107,58,50,TRUE,804,3
44,108,56,50,TRUE,757,3
44,109,50,56,TRUE,866,5
44,110,54,50,TRUE,970,3
44,111,54,50,FALSE,816,4
44,112,56,50,TRUE,760,3
44,113,50,56,TRUE,596,5
44,114,54,50,FALSE,878,5
44,115,56,50,FALSE,627,3
44,116,50,58,TRUE,862,3
44,117,58,50,FALSE,917,3
44,118,50,60,TRUE,643,4
44,119,50,60,TRUE,613,4
44,120,50,58,TRUE,771,4
45,1,70,50,TRUE,1241,5
45,2,50,70,TRUE,1239,4
45,3,68,50,TRUE,1532,4
45,4,50,68,TRUE,1457,2
45,5,50,66,TRUE,1904,1
45,6,66,50,TRUE,2661,1
45,7,64,50,TRUE,1307,3
45,8,50,64,TRUE,1615,4
45,9,50,62,TRUE,3504,2
45,10,62,50,TRUE,1336,3
45,11,60,50,TRUE,1167,5
45,12,60,50,TRUE,1463,2
45,13,58,50,TRUE,1584,5
45,14,58,50,TRUE,2498,1
45,15,50,56,TRUE,2065,1
45,16,50,56,TRUE,1663,1
45,17,50,54,FALSE,1898,1
45,18,56,50,TRUE,1211,2
45,19,56,50,TRUE,2291,2
45,20,54,50,TRUE,1771,1
45,21,50,54,TRUE,1601,1
45,22,52,50,TRUE,1735,3
45,23,50,52,TRUE,2419,2
45,24,50,52,TRUE,1657,2
45,25,50,52,TRUE,1269,2
45,26,52,50,TRUE,1158,4
45,27,50,52,TRUE,1279,4
45,28,52,50,FALSE,1651,3
45,29,54,50,TRUE,1456,1
45,30,54,50,FALSE,1438,1
45,31,56,50,TRUE,1209,2
45,32,50,56,TRUE,985,4
45,33,50,54,TRUE,1504,5
45,34,50,54,TRUE,1663,1
45,35,52,50,TRUE,1105,2
45,36,50,52,FALSE,1307,1
45,37,50,54,TRUE,1793,1
45,38,50,54,TRUE,1287,3
45,39,50,52,FALSE,3079,2
45,40,54,50,FALSE,1410,2
45,41,56,50,TRUE,1233,3
45,42,56,50,FALSE,2569,2
45,43,50,58,TRUE,1576,2
45,44,58,50,TRUE,1821,1
45,45,50,56,TRUE,1568,1
45,46,50,56,FALSE,1734,3
45,47,58,50,TRUE,1717,1
45,48,58,50,TRUE,1471,1
45,49,56,50,TRUE,1670,3
45,50,50,56,FALSE,2482,2
45,51,50,58,FALSE,2594,1
45,52,60,50,TRUE,1847,1
45,53,50,60,TRUE,1200,3
45,54,50,58,TRUE,1303,4
45,55,50,58,TRUE,1651,4
45,56,56,50,FALSE,1821,4
45,57,58,50,TRUE,1978,3
45,58,50,58,TRUE,1378,4
45,59,56,50,TRUE,1200,3
45,60,50,56,TRUE,1145,2
45,61,54,50,TRUE,1322,5
45,62,54,50,TRUE,1352,3
45,63,52,50,FALSE,1215,4
45,64,54,50,TRUE,1363,4
45,65,54,50,TRUE,1543,4
45,66,50,52,TRUE,1073,4
45,67,50,52,TRUE,1516,4
45,68,52,50,FALSE,1447,3
45,69,54,50,TRUE,1216,3
45,70,50,54,TRUE,966,4
45,71,52,50,FALSE,1112,4
45,72,54,50,TRUE,1404,1
45,73,50,54,TRUE,904,4
45,74,52,50,TRUE,1431,3
45,75,52,50,TRUE,1266,3
45,76,52,50,FALSE,1105,4
45,77,54,50,FALSE,1027,3
45,78,50,56,TRUE,1051,2
45,79,50,56,TRUE,1198,3
45,80,54,50,FALSE,1024,3
45,81,50,56,TRUE,967,5
45,82,50,56,TRUE,2317,4
45,83,54,50,FALSE,2753,2
45,84,56,50,FALSE,1424,2
45,85,58,50,FALSE,1219,5
45,86,50,60,TRUE,1055,4
45,87,60,50,TRUE,1188,3
45,88,50,58,TRUE,1177,4
45,89,58,50,TRUE,1392,4
45,90,50,56,TRUE,4959,1
45,91,56,50,FALSE,1302,4
45,92,50,58,TRUE,1400,3
45,93,58,50,FALSE,1338,2
45,94,50,60,TRUE,1178,4
45,95,60,50,TRUE,3656,3
45,96,50,58,TRUE,1417,2
45,97,50,58,TRUE,1337,2
45,98,56,50,TRUE,1585,1
45,99,50,56,TRUE,1241,3
45,100,54,50,FALSE,1199,4
45,101,50,56,TRUE,1257,3
45,102,50,56,TRUE,833,4
45,103,54,50,FALSE,1172,1
45,104,50,56,TRUE,960,5
45,105,50,56,TRUE,962,5
45,106,50,54,TRUE,1337,4
45,107,54,50,TRUE,1485,4
45,108,52,50,FALSE,1664,5
45,109,54,50,FALSE,2579,4
45,110,50,56,TRUE,1268,5
45,111,56,50,TRUE,1312,3
45,112,54,50,FALSE,1996,4
45,113,56,50,TRUE,4769,1
45,114,56,50,TRUE,1809,3
45,115,50,54,TRUE,1161,4
45,116,54,50,FALSE,1179,4
45,117,50,56,TRUE,1036,4
45,118,50,56,TRUE,1098,4
45,119,50,54,TRUE,1010,4
45,120,50,54,TRUE,905,4
46,1,50,70,TRUE,1616.17000005208,4
46,2,50,70,TRUE,1201.79500000086,4
46,3,68,50,TRUE,1305.87999999989,5
46,4,50,68,TRUE,1326.13999990281,4
46,5,66,50,TRUE,1219.3950000219,5
46,6,66,50,TRUE,1689.80000005104,5
46,7,64,50,TRUE,1789.6999999648,4
46,8,50,64,TRUE,1260.40500006638,4
46,9,62,50,TRUE,1205.7049999712,4
46,10,50,62,TRUE,1364.21000002883,3
46,11,50,60,TRUE,1252.75500002317,4
46,12,60,50,TRUE,2733.88499999419,2
46,13,50,58,TRUE,1581.14000002388,5
46,14,58,50,TRUE,2778.41000002809,4
46,15,56,50,TRUE,1520.35500004422,4
46,16,50,56,TRUE,1836.92999999039,2
46,17,50,54,FALSE,7560.9950000653,1
46,18,56,50,TRUE,7003.53500002529,2
46,19,50,56,TRUE,1293.25500002597,4
46,20,50,54,FALSE,2839.5849999506,3
46,21,56,50,TRUE,1646.39000000898,4
46,22,50,56,TRUE,1825.39499993436,5
46,23,50,54,FALSE,2396.82500006165,1
46,24,56,50,TRUE,1706.86000003479,3
46,25,50,56,FALSE,2155.93999996781,3
46,26,58,50,TRUE,2546.91999999341,5
46,27,50,58,TRUE,1679.74000005051,4
46,28,50,56,TRUE,2242.9200001061,4
46,29,50,56,TRUE,2128.47500003409,4
46,30,54,50,FALSE,2708.54000002146,4
46,31,56,50,TRUE,1582.52999989782,3
46,32,56,50,FALSE,2273.56999996118,4
46,33,58,50,FALSE,1965.83999996074,4
46,34,60,50,TRUE,1292.69999999087,5
46,35,60,50,TRUE,2814.15500002913,4
46,36,58,50,TRUE,1380.15500002075,5
46,37,50,58,TRUE,2201.73500000965,1
46,38,50,56,FALSE,2192.75000004563,2
46,39,58,50,FALSE,1126.53000000864,4
46,40,60,50,TRUE,1348.8349999534,4
46,41,50,60,TRUE,3260.98499994259,1
46,42,50,58,FALSE,1560.30500004999,1
46,43,50,60,FALSE,1460.36999998614,4
46,44,50,62,FALSE,1856.54000006616,4
46,45,64,50,TRUE,2191.23499991838,5
46,46,64,50,TRUE,1497.62999999803,5
46,47,50,62,TRUE,2552.26999998558,3
46,48,50,62,FALSE,1521.50500006974,3
46,49,64,50,TRUE,1312.34499998391,5
46,50,50,64,TRUE,1126.87000003643,3
46,51,50,62,TRUE,2228.6450000247,2
46,52,62,50,TRUE,1177.75999999139,4
46,53,60,50,TRUE,1281.80500003509,4
46,54,50,60,TRUE,1256.60000008065,3
46,55,50,58,TRUE,1326.04499999434,4
46,56,58,50,TRUE,1245.57999998797,5
46,57,50,56,TRUE,2168.45999995712,1
46,58,50,56,FALSE,5346.55000001658,2
46,59,50,58,TRUE,1213.99499999825,4
46,60,50,58,FALSE,3080.57500002906,2
46,61,50,60,TRUE,1401.04499994777,4
46,62,60,50,TRUE,1193.76499997452,4
46,63,58,50,TRUE,1332.21999998204,3
46,64,50,58,TRUE,1022.3850000184,4
46,65,56,50,TRUE,1091.03500004858,5
46,66,50,56,TRUE,1295.98499997519,4
46,67,54,50,TRUE,3939.76500001736,1
46,68,54,50,TRUE,3110.83999997936,1
46,69,50,52,FALSE,1324.64500004426,4
46,70,50,54,TRUE,1426.54999997467,3
46,71,50,54,FALSE,6407.69999998156,1
46,72,56,50,FALSE,1136.72000006773,3
46,73,58,50,FALSE,1466.50500001851,2
46,74,50,60,TRUE,954.810000024736,5
46,75,50,60,TRUE,1225.20499990787,5
46,76,58,50,TRUE,1377.39499995951,4
46,77,58,50,TRUE,1649.10500007682,4
46,78,50,56,TRUE,1781.31500002928,3
46,79,56,50,TRUE,1264.5050000865,4
46,80,54,50,TRUE,1310.84000004921,4
46,81,54,50,TRUE,1134.04499995522,5
46,82,52,50,FALSE,3098.23999996297,1
